Ngày,Giá điều chỉnh,Giá đóng cửa,Thay đổi,Khối lượng khớp lệnh,Giá trị khớp lệnh,KL thoả thuận,GT thoả thuận,Giá mở cửa,Giá cao nhất,Giá thấp nhất
23/04/2019,20.67,47.9,0(0.00 %),549400,26228000000,195000,9984000000,47.9,48.45,47.5
22/04/2019,20.67,47.9,-0.55(-1.14 %),826090,39657000000,0,0,48.5,48.5,47.8
19/04/2019,20.9,48.45,-0.05(-0.10 %),453980,22030000000,0,0,48.7,48.9,48.4
18/04/2019,20.92,48.5,0(0.00 %),975930,47390000000,50000,2270000000,48.5,49.25,48.05
17/04/2019,20.92,48.5,0.6(1.25 %),1959530,95572000000,97200,4811640000,48.3,49.5,48.2
16/04/2019,20.67,47.9,-0.3(-0.62 %),907000,43485000000,30000,1545000000,47.5,48.2,47.5
12/04/2019,20.8,48.2,1.2(2.55 %),875090,41865000000,95750,4806650000,46.85,48.4,46.85
11/04/2019,20.28,47.0,0.1(0.21 %),359910,16965000000,70000,3502000000,46.9,47.5,46.85
10/04/2019,20.23,46.9,-0.4(-0.85 %),731100,34348000000,0,0,47.0,47.3,46.75
09/04/2019,20.41,47.3,-0.5(-1.05 %),1011680,48472000000,0,0,47.8,48.5,47.3
08/04/2019,20.62,47.8,0(0.00 %),452660,21560000000,0,0,47.65,48.0,47.45
05/04/2019,20.62,47.8,0(0.00 %),615200,29340000000,900000,45990000000,47.8,47.9,47.45
04/04/2019,20.62,47.8,0.6(1.27 %),1716130,81841000000,50000,2250000000,47.5,48.2,47.25
03/04/2019,20.36,47.2,1.2(2.61 %),1034100,48281000000,0,0,46.4,47.2,46.0
02/04/2019,19.85,46.0,0.2(0.44 %),1354480,62747000000,0,0,45.8,46.7,45.8
01/04/2019,19.76,45.8,0.3(0.66 %),327500,14974000000,380320,18350172000,45.9,45.9,45.5
29/03/2019,19.63,45.5,0.35(0.78 %),446750,20316000000,127000,6134100000,45.6,45.6,45.3
28/03/2019,19.48,45.15,0.15(0.33 %),362360,16353000000,100000,4600000000,44.75,45.35,44.75
27/03/2019,19.41,45.0,0.25(0.56 %),589040,26496000000,98320,4621040000,44.8,45.1,44.8
26/03/2019,19.31,44.75,0.35(0.79 %),386120,17261000000,0,0,45.0,45.0,44.5
25/03/2019,19.16,44.4,-0.65(-1.44 %),633520,28206000000,1020968,48523657600,44.2,45.0,44.2
22/03/2019,19.44,45.05,-0.05(-0.11 %),687690,31019000000,2277758,102726885800,45.1,45.4,45.05
21/03/2019,19.46,45.1,-0.35(-0.77 %),825740,37423000000,0,0,45.8,45.8,45.1
20/03/2019,19.61,45.45,-0.25(-0.55 %),797270,36274000000,0,0,45.6,45.9,45.25
19/03/2019,19.72,45.7,-0.5(-1.08 %),914720,42027000000,20000,988000000,46.2,46.3,45.7
18/03/2019,19.93,46.2,0.2(0.43 %),994080,45793000000,0,0,46.3,46.45,45.95
15/03/2019,19.85,46.0,-0.25(-0.54 %),1041840,47860000000,0,0,46.25,46.3,45.75
14/03/2019,19.95,46.25,0.05(0.11 %),533480,24647000000,170000,8398000000,46.2,46.5,46.0
13/03/2019,19.93,46.2,-0.3(-0.65 %),1001890,46499000000,573000,28002510000,46.5,46.7,46.2
12/03/2019,20.06,46.5,2(4.49 %),1930870,87513000000,0,0,44.75,46.5,44.75
11/03/2019,19.2,44.5,-0.15(-0.34 %),364520,16268000000,20000,955000000,44.65,44.85,44.45
08/03/2019,19.26,44.65,-0.1(-0.22 %),693180,30925000000,0,0,44.7,44.8,44.45
07/03/2019,19.31,44.75,0.15(0.34 %),374340,16758000000,0,0,44.6,45.0,44.6
06/03/2019,19.24,44.6,-0.3(-0.67 %),695230,31078000000,0,0,44.95,45.1,44.45
05/03/2019,19.37,44.9,-0.1(-0.22 %),824300,37094000000,0,0,45.0,45.2,44.8
04/03/2019,19.41,45.0,0.4(0.90 %),806770,36305000000,30000,1431000000,44.6,45.2,44.6
01/03/2019,19.24,44.6,0.4(0.90 %),590780,26224000000,20000,945000000,44.55,44.6,44.15
28/02/2019,19.07,44.2,-0.9(-2.00 %),1372190,61120000000,39070,1885127500,45.1,45.1,44.2
27/02/2019,19.46,45.1,-0.1(-0.22 %),485650,21963000000,0,0,45.2,45.45,44.9
26/02/2019,19.5,45.2,-0.3(-0.66 %),663220,30037000000,0,0,45.6,45.6,45.0
25/02/2019,19.63,45.5,0.3(0.66 %),1023660,46829000000,5585500,268279650000,45.55,46.2,45.45
22/02/2019,19.5,45.2,0.4(0.89 %),1243720,55939000000,0,0,44.8,45.4,44.4
21/02/2019,19.33,44.8,-0.05(-0.11 %),749950,33508000000,0,0,44.7,44.9,44.3
20/02/2019,19.35,44.85,0.45(1.01 %),499430,22335000000,85378,3945783200,44.3,45.05,44.3
19/02/2019,19.16,44.4,0(0.00 %),1470880,65753000000,0,0,44.7,45.15,44.3
18/02/2019,19.16,44.4,0.2(0.45 %),306310,13594000000,0,0,44.5,44.6,44.1
15/02/2019,19.07,44.2,-0.05(-0.11 %),647230,28633000000,0,0,44.25,44.45,44.0
14/02/2019,19.09,44.25,-0.3(-0.67 %),616980,27478000000,20000,953000000,44.65,44.9,44.25
13/02/2019,19.22,44.55,0.65(1.48 %),1125370,50138000000,550000,25822500000,44.0,45.0,44.0
12/02/2019,18.94,43.9,-0.25(-0.57 %),701570,30997000000,0,0,44.0,44.6,43.9
11/02/2019,19.05,44.15,1.55(3.64 %),1000430,43835000000,0,0,43.0,44.3,42.7
01/02/2019,18.38,42.6,-0.6(-1.39 %),599890,25596000000,0,0,43.2,43.2,41.5
31/01/2019,18.64,43.2,0(0.00 %),517260,22290000000,0,0,43.3,43.4,42.9
30/01/2019,18.64,43.2,0.7(1.65 %),689260,29631000000,0,0,42.5,43.4,42.4
29/01/2019,18.34,42.5,0.4(0.95 %),430580,18188000000,0,0,42.4,42.5,42.0
28/01/2019,18.16,42.1,-0.3(-0.71 %),216330,9146000000,0,0,42.5,42.5,42.1
25/01/2019,18.29,42.4,-0.05(-0.12 %),213470,9067000000,0,0,42.4,42.6,42.3
24/01/2019,18.31,42.45,0.1(0.24 %),234470,9960000000,0,0,42.4,42.6,42.35
23/01/2019,18.27,42.35,0(0.00 %),193460,8180000000,320977,14540258100,42.3,42.4,42.15
22/01/2019,18.27,42.35,-0.15(-0.35 %),141480,6016000000,0,0,42.5,42.75,42.35
21/01/2019,18.34,42.5,0.5(1.19 %),247800,10525000000,0,0,42.2,42.8,42.2
18/01/2019,18.12,42.0,0(0.00 %),227150,9565000000,0,0,42.1,42.5,42.0
17/01/2019,18.12,42.0,-0.55(-1.29 %),379770,16103000000,20000,910000000,42.5,42.75,42.0
16/01/2019,18.36,42.55,-0.25(-0.58 %),186590,7974000000,0,0,42.55,43.0,42.55
15/01/2019,18.47,42.8,0.3(0.71 %),339480,14495000000,20000,908000000,42.3,42.8,42.3
14/01/2019,18.34,42.5,0.3(0.71 %),398400,16885000000,0,0,42.3,42.6,42.0
11/01/2019,18.21,42.2,0.05(0.12 %),596090,25257000000,136878,6173197800,42.4,42.55,42.05
10/01/2019,18.19,42.15,-0.25(-0.59 %),207330,8778000000,326751,14818157850,42.4,42.55,42.15
09/01/2019,18.29,42.4,0.4(0.95 %),309040,13071000000,0,0,42.1,42.6,41.9
08/01/2019,18.12,42.0,0.2(0.48 %),295660,12374000000,0,0,41.8,42.0,41.7
07/01/2019,18.03,41.8,0.7(1.70 %),408470,17113000000,0,0,41.8,42.1,41.6
04/01/2019,17.73,41.1,0.3(0.74 %),318570,13020000000,60000,2580000000,40.6,41.45,40.5
03/01/2019,17.6,40.8,-0.4(-0.97 %),716600,29341000000,80000,3520000000,41.45,41.45,40.7
02/01/2019,17.78,41.2,-1(-2.37 %),459120,19134000000,80000,3543000000,41.2,42.15,41.15
28/12/2018,18.21,42.2,0.4(0.96 %),387170,16290000000,154500,6442050000,42.05,42.2,41.8
27/12/2018,18.03,41.8,0.4(0.97 %),454860,19095000000,220000,9580000000,42.1,42.25,41.8
26/12/2018,17.86,41.4,-0.1(-0.24 %),333590,13870000000,60000,2640000000,41.5,41.85,41.4
25/12/2018,17.9,41.5,-0.5(-1.19 %),732310,30187000000,94500,4129050000,41.4,41.5,41.0
24/12/2018,18.12,42.0,-0.5(-1.18 %),212530,9024000000,60000,2700000000,42.6,42.8,42.0
21/12/2018,18.34,42.5,0.45(1.07 %),453810,19111000000,30000,1348500000,41.9,42.5,41.9
20/12/2018,18.14,42.05,-0.05(-0.12 %),461210,19464000000,0,0,42.3,42.4,42.05
19/12/2018,18.16,42.1,0.1(0.24 %),471580,19854000000,59000,2649100000,42.0,42.6,41.85
18/12/2018,18.12,42.0,-1(-2.33 %),1125660,47489000000,0,0,42.35,42.8,41.85
17/12/2018,18.55,43.0,-1.15(-2.60 %),777640,33899000000,0,0,44.1,44.1,43.0
14/12/2018,19.05,44.15,-0.45(-1.01 %),787920,35015000000,20000,954000000,44.6,44.8,44.1
13/12/2018,19.24,44.6,0.15(0.34 %),780570,34993000000,0,0,44.95,45.25,44.5
12/12/2018,19.18,44.45,0.4(0.91 %),664120,29458000000,679280,31994088000,44.05,44.55,44.05
11/12/2018,19.0,44.05,-0.15(-0.34 %),382700,16906000000,0,0,44.3,44.5,43.9
10/12/2018,19.07,44.2,-0.9(-2.00 %),694990,30931000000,0,0,44.8,45.0,44.2
07/12/2018,19.46,45.1,0.7(1.58 %),763170,34282000000,0,0,44.6,45.35,44.6
06/12/2018,19.16,44.4,-0.2(-0.45 %),484120,21488000000,400000,18920000000,44.5,44.8,44.05
05/12/2018,19.24,44.6,-0.35(-0.78 %),605880,27068000000,0,0,44.45,44.95,44.4
04/12/2018,19.39,44.95,0.05(0.11 %),1011170,45522000000,0,0,44.9,45.5,44.75
03/12/2018,19.37,44.9,2(4.66 %),1136360,50219000000,0,0,43.2,44.9,43.2
30/11/2018,18.51,42.9,0(0.00 %),323780,13847000000,65000,2983500000,42.9,42.95,42.65
29/11/2018,18.51,42.9,0.1(0.23 %),523610,22547000000,0,0,43.3,43.5,42.9
28/11/2018,18.47,42.8,0.05(0.12 %),256240,10958000000,0,0,42.75,42.85,42.55
27/11/2018,18.44,42.75,0.3(0.71 %),341670,14592000000,0,0,42.9,42.9,42.5
26/11/2018,18.31,42.45,-0.6(-1.39 %),483470,20608000000,0,0,43.05,43.05,42.45
23/11/2018,18.57,43.05,-0.35(-0.81 %),346060,14954000000,0,0,43.1,43.45,43.0
22/11/2018,18.72,43.4,0(0.00 %),323300,14032000000,0,0,43.4,43.6,43.25
21/11/2018,18.72,43.4,0(0.00 %),513360,22077000000,678048,31219159200,42.8,43.4,42.7
20/11/2018,18.72,43.4,0.25(0.58 %),550140,23730000000,0,0,43.2,43.4,42.85
19/11/2018,18.62,43.15,0.4(0.94 %),396020,17044000000,0,0,43.0,43.2,42.8
16/11/2018,18.44,42.75,0.55(1.30 %),639910,27255000000,0,0,42.5,42.9,42.25
15/11/2018,18.21,42.2,-0.05(-0.12 %),498790,21033000000,0,0,42.0,42.4,41.7
14/11/2018,18.23,42.25,0.6(1.44 %),752440,31621000000,34710,1546330500,41.9,42.25,41.6
13/11/2018,17.97,41.65,-0.3(-0.72 %),438030,18169000000,0,0,41.2,41.75,41.2
12/11/2018,18.1,41.95,0.7(1.70 %),273110,11328000000,0,0,41.2,41.95,41.15
09/11/2018,17.8,41.25,-0.9(-2.14 %),635120,26396000000,0,0,41.8,42.1,41.2
08/11/2018,18.19,42.15,0.3(0.72 %),352130,14836000000,0,0,42.25,42.4,41.95
07/11/2018,18.06,41.85,-0.3(-0.71 %),495560,20796000000,0,0,42.15,42.5,41.65
06/11/2018,18.19,42.15,-0.4(-0.94 %),470930,19949000000,28750,1308125000,42.7,42.75,42.1
05/11/2018,18.36,42.55,-0.35(-0.82 %),265620,11291000000,0,0,42.6,43.0,42.2
02/11/2018,18.51,42.9,1(2.39 %),593810,25258000000,147580,6611584000,42.35,43.0,42.05
01/11/2018,18.08,41.9,-0.05(-0.12 %),469760,19783000000,150000,6727500000,42.05,42.4,41.9
31/10/2018,18.1,41.95,0.95(2.32 %),325140,13560000000,0,0,41.75,42.0,41.3
30/10/2018,17.69,41.0,0(0.00 %),452630,18704000000,0,0,41.1,41.8,40.85
29/10/2018,17.69,41.0,0.2(0.49 %),462380,18928000000,20000,820000000,40.5,41.45,40.5
26/10/2018,17.6,40.8,-0.25(-0.61 %),919770,37989000000,0,0,41.5,41.75,40.8
25/10/2018,17.71,41.05,-0.75(-1.79 %),757730,30802000000,0,0,40.0,41.3,40.0
24/10/2018,18.03,41.8,-0.4(-0.95 %),562380,23717000000,0,0,42.05,42.55,41.8
23/10/2018,18.21,42.2,-0.95(-2.20 %),1150850,48785000000,0,0,43.15,43.15,41.6
22/10/2018,18.62,43.15,0.15(0.35 %),429360,18604000000,0,0,43.4,43.7,43.1
19/10/2018,18.55,43.0,-0.6(-1.38 %),925420,39838000000,0,0,43.0,43.5,42.9
18/10/2018,18.81,43.6,0(0.00 %),710630,31022000000,0,0,43.7,44.0,43.4
17/10/2018,18.81,43.6,0.35(0.81 %),474320,20734000000,21930,1014262500,43.8,44.0,43.5
16/10/2018,18.66,43.25,0.25(0.58 %),603710,25978000000,75541,3474886000,43.5,43.5,42.7
15/10/2018,18.55,43.0,-0.8(-1.83 %),495650,21503000000,23090,1011342000,43.8,44.0,43.0
12/10/2018,18.9,43.8,1.1(2.58 %),1377940,58975000000,0,0,42.5,44.0,41.7
11/10/2018,18.42,42.7,-2.6(-5.74 %),2177930,94524000000,0,0,42.7,44.4,42.3
10/10/2018,19.54,45.3,0.6(1.34 %),695690,31315000000,0,0,44.7,45.4,44.7
09/10/2018,19.29,44.7,-0.3(-0.67 %),399440,17940000000,241700,11637855000,45.0,45.15,44.7
08/10/2018,19.41,45.0,-0.6(-1.32 %),511810,23140000000,0,0,45.5,45.5,45.0
05/10/2018,19.67,45.6,-0.25(-0.55 %),508450,23277000000,0,0,45.95,46.0,45.55
04/10/2018,19.78,45.85,0.35(0.77 %),471280,21560000000,0,0,45.5,46.0,45.4
03/10/2018,19.63,45.5,0.2(0.44 %),373060,16918000000,0,0,45.3,45.7,45.25
02/10/2018,19.54,45.3,-0.7(-1.52 %),854660,39023000000,131000,6445200000,45.85,46.0,45.25
01/10/2018,19.85,46.0,-0.3(-0.65 %),519760,23958000000,0,0,46.3,46.45,45.95
28/09/2018,19.98,46.3,0.1(0.22 %),559790,25970000000,0,0,46.5,46.5,46.25
27/09/2018,19.93,46.2,0.15(0.33 %),750790,34692000000,130000,6402500000,46.05,46.5,46.05
26/09/2018,19.87,46.05,0.15(0.33 %),1028940,47472000000,0,0,46.0,46.8,45.85
25/09/2018,19.8,45.9,-0.2(-0.43 %),746530,34306000000,0,0,45.9,46.1,45.8
24/09/2018,19.89,46.1,0.2(0.44 %),991190,45615000000,0,0,45.9,46.5,45.8
21/09/2018,19.8,45.9,0(0.00 %),1327270,60616000000,127200,6245520000,46.05,46.05,45.2
20/09/2018,19.8,45.9,0.45(0.99 %),1126260,51707000000,1035200,49965120000,45.05,46.2,45.05
19/09/2018,19.61,45.45,0.65(1.45 %),1352060,61295000000,0,0,45.0,45.65,44.8
18/09/2018,19.33,44.8,0.7(1.59 %),799660,35424000000,0,0,43.7,44.8,43.7
17/09/2018,19.03,44.1,-0.45(-1.01 %),564810,25017000000,0,0,44.5,44.5,44.1
14/09/2018,19.22,44.55,1.15(2.65 %),2772660,123092000000,117000,4978350000,43.6,44.7,43.6
13/09/2018,18.72,43.4,0.35(0.81 %),646170,28196000000,0,0,43.7,43.9,43.2
12/09/2018,18.57,43.05,-0.1(-0.23 %),477500,20637000000,0,0,43.5,43.7,43.05
11/09/2018,18.62,43.15,0.6(1.41 %),562280,24112000000,117000,4978350000,42.55,43.2,42.55
10/09/2018,18.36,42.55,-0.45(-1.05 %),367280,15732000000,0,0,43.2,43.2,42.55
07/09/2018,18.55,43.0,0.65(1.53 %),508770,21657000000,0,0,42.5,43.0,42.35
06/09/2018,18.27,42.35,-0.95(-2.19 %),1206190,51567000000,340378,13717233400,43.1,43.3,42.35
05/09/2018,18.68,43.3,-0.8(-1.81 %),843460,36935000000,110000,4620000000,44.05,44.2,43.0
04/09/2018,19.03,44.1,-0.1(-0.23 %),634400,28065000000,0,0,44.1,44.7,44.0
31/08/2018,19.07,44.2,0.05(0.11 %),1027280,45672000000,0,0,44.15,44.9,44.1
30/08/2018,19.05,44.15,-0.05(-0.11 %),632170,27855000000,0,0,44.2,44.2,43.95
29/08/2018,19.07,44.2,0(0.00 %),775370,34186000000,1217147,57510195750,44.15,44.4,43.95
28/08/2018,19.07,44.2,-0.2(-0.45 %),909720,40221000000,0,0,44.3,44.45,44.05
27/08/2018,19.16,44.4,-0.05(-0.11 %),808140,35877000000,100790,4792564500,44.3,44.5,44.2
24/08/2018,19.18,44.45,0.05(0.11 %),629740,27883000000,0,0,44.4,44.5,43.9
23/08/2018,19.16,44.4,0.35(0.79 %),1004880,44629000000,0,0,44.1,44.5,44.1
22/08/2018,19.0,44.05,0.35(0.80 %),1152700,50702000000,282126,11468421900,43.75,44.3,43.7
21/08/2018,18.85,43.7,0(0.00 %),720470,31398000000,137140,6319795000,43.6,43.8,43.4
20/08/2018,18.85,43.7,0.2(0.46 %),955270,41778000000,0,0,43.5,44.3,43.15
17/08/2018,18.77,43.5,0.5(1.16 %),928050,40163000000,0,0,43.2,43.5,43.0
16/08/2018,18.55,43.0,0.2(0.47 %),1378580,59001000000,0,0,42.9,43.0,42.45
15/08/2018,18.47,43.8,-0.5(-1.13 %),1658080,73585000000,0,0,44.3,44.7,43.7
14/08/2018,18.68,44.3,0.85(1.96 %),1601310,70541000000,30000,1393500000,43.75,44.35,43.6
13/08/2018,18.32,43.45,0.35(0.81 %),1038760,45063000000,35000,1613500000,43.1,43.7,43.1
10/08/2018,18.17,43.1,0.3(0.70 %),797270,34396000000,0,0,42.8,43.45,42.7
09/08/2018,18.04,42.8,0.3(0.71 %),1232720,52931000000,0,0,43.0,43.2,42.55
08/08/2018,17.92,42.5,0.55(1.31 %),764020,32250000000,0,0,41.95,42.6,41.9
07/08/2018,17.69,41.95,-0.3(-0.71 %),645810,27127000000,0,0,42.3,42.3,41.75
06/08/2018,17.81,42.25,-0.35(-0.82 %),350030,14840000000,0,0,42.4,42.7,42.25
03/08/2018,17.96,42.6,-0.1(-0.23 %),719840,30834000000,28000,1113000000,43.0,43.1,42.4
02/08/2018,18.0,42.7,0.7(1.67 %),726710,30379000000,0,0,42.0,42.7,41.6
01/08/2018,17.71,42.0,-0.8(-1.87 %),2431450,102767000000,0,0,42.7,43.05,41.9
31/07/2018,18.04,42.8,-0.5(-1.15 %),1591210,68486000000,100000,4630000000,43.3,43.5,42.8
30/07/2018,18.26,43.3,0(0.00 %),1197220,51858000000,0,0,43.4,43.5,43.2
27/07/2018,18.26,43.3,0.75(1.76 %),1291840,55979000000,0,0,42.9,43.9,42.55
26/07/2018,17.94,42.55,0.15(0.35 %),717640,30525000000,0,0,42.7,43.0,42.1
25/07/2018,17.88,42.4,0.2(0.47 %),1326030,56657000000,69000,3115350000,42.3,43.8,42.2
24/07/2018,17.79,42.2,0.2(0.48 %),1167460,48836000000,251100,11274390000,42.0,42.45,41.4
23/07/2018,17.71,42.0,0.4(0.96 %),1111700,46996000000,0,0,42.0,42.7,41.85
20/07/2018,17.54,41.6,-0.9(-2.12 %),851350,35492000000,219000,9953550000,42.3,42.3,41.25
19/07/2018,17.92,42.5,-0.4(-0.93 %),753150,32049000000,70000,3213000000,42.2,42.9,42.2
18/07/2018,18.09,42.9,1(2.39 %),1096080,46508000000,100000,4480000000,42.0,42.9,41.9
17/07/2018,17.66,41.9,1(2.44 %),1297460,53641000000,86000,3461500000,40.7,41.9,40.55
16/07/2018,17.24,40.9,0.3(0.74 %),645230,26476000000,119000,5164600000,41.1,41.5,40.65
13/07/2018,17.12,40.6,1.8(4.64 %),1060620,42722000000,0,0,39.5,40.8,39.3
12/07/2018,16.36,38.8,-0.4(-1.02 %),684480,26638000000,86000,3440000000,38.8,39.65,38.5
11/07/2018,16.53,39.2,-1.2(-2.97 %),801770,31419000000,0,0,39.5,40.0,38.6
10/07/2018,17.03,40.4,0.25(0.62 %),249100,10031000000,0,0,40.3,40.7,40.0
09/07/2018,16.93,40.15,-0.65(-1.59 %),583920,23846000000,84250,3655152500,41.0,41.35,39.8
06/07/2018,17.2,40.8,1.3(3.29 %),913260,36631000000,0,0,39.0,41.7,38.9
05/07/2018,16.65,39.5,-0.5(-1.25 %),711240,27966000000,0,0,40.0,40.1,38.5
04/07/2018,16.86,40.0,1(2.56 %),980200,38472000000,43000,1720000000,39.05,40.0,38.5
03/07/2018,16.44,39.0,-1.2(-2.99 %),1351030,53568000000,0,0,40.2,40.65,39.0
02/07/2018,16.95,40.2,-1.3(-3.13 %),979030,39766000000,95180,4225992000,41.5,41.9,40.0
29/06/2018,17.5,41.5,-1(-2.35 %),759780,31978000000,0,0,42.5,43.0,41.5
28/06/2018,17.92,42.5,-1.8(-4.06 %),1175250,50728000000,0,0,44.3,44.3,42.5
27/06/2018,18.68,44.3,-0.2(-0.45 %),256990,11441000000,233000,11090800000,44.9,44.9,44.25
26/06/2018,18.76,44.5,-0.6(-1.33 %),240850,10718000000,0,0,44.5,44.8,44.3
25/06/2018,19.01,45.1,0.1(0.22 %),511540,23086000000,100000,4815000000,45.4,45.4,44.9
22/06/2018,18.97,45.0,0.6(1.35 %),375270,16658000000,0,0,44.3,45.0,43.9
21/06/2018,18.72,44.4,-1(-2.20 %),349770,15664000000,0,0,45.4,45.4,44.1
20/06/2018,19.14,45.4,0.9(2.02 %),650560,29211000000,0,0,44.9,45.4,44.0
19/06/2018,18.76,44.5,-0.9(-1.98 %),2015520,88715000000,4580510,199339047500,45.1,45.1,42.7
18/06/2018,19.14,45.4,-1.1(-2.37 %),693660,31864000000,946500,47088375000,46.9,46.9,45.4
15/06/2018,19.6,46.5,-0.1(-0.21 %),442100,20501000000,0,0,46.3,46.7,46.25
14/06/2018,19.65,46.6,-0.2(-0.43 %),460360,21596000000,0,0,47.0,47.25,46.6
13/06/2018,19.73,46.8,0.5(1.08 %),452120,20998000000,189000,9355500000,46.0,46.9,46.0
12/06/2018,19.52,46.3,-1.2(-2.53 %),1257200,58524000000,20000,1016000000,47.5,47.5,45.7
11/06/2018,20.03,47.5,-0.45(-0.94 %),721890,34451000000,0,0,47.75,47.95,47.5
08/06/2018,20.22,47.95,0.15(0.31 %),1050890,50267000000,0,0,47.9,48.2,47.5
07/06/2018,20.15,47.8,-0.7(-1.44 %),1138280,54750000000,0,0,48.9,48.9,47.7
06/06/2018,20.45,48.5,0.7(1.46 %),1017540,48969000000,0,0,48.0,48.5,47.3
05/06/2018,20.15,47.8,0.55(1.16 %),1347750,64142000000,548000,25898200000,47.5,48.1,47.2
04/06/2018,19.92,47.25,0.8(1.72 %),1150670,53994000000,280000,13902500000,46.5,47.45,46.35
01/06/2018,19.58,46.45,0.45(0.98 %),1291490,59768000000,280000,11996000000,46.0,46.7,45.7
31/05/2018,19.39,46.0,0.55(1.21 %),1105040,50889000000,140000,6781000000,45.05,46.7,45.0
30/05/2018,19.16,45.45,-1.95(-4.11 %),1590980,72811000000,100000,5070000000,47.3,47.3,45.4
29/05/2018,19.98,47.4,1.9(4.18 %),2350500,107626000000,0,0,45.5,48.2,44.85
28/05/2018,19.18,45.5,-3.4(-6.95 %),2034970,94024000000,103500,5413050000,47.2,48.2,45.5
25/05/2018,20.62,48.9,-1.53(-3.03 %),788360,39435000000,183620,9897118000,51.0,51.0,48.9
24/05/2018,21.26,59.5,-1.1(-1.82 %),1035660,62107000000,441379,28601359200,60.9,61.2,59.5
23/05/2018,21.66,60.6,0.9(1.51 %),1077080,64925000000,100000,6380000000,60.0,61.0,59.5
22/05/2018,21.33,59.7,-1.3(-2.13 %),1101490,66461000000,1252599,80648187000,61.0,61.5,59.5
21/05/2018,21.8,61.0,0.2(0.33 %),1483830,91488000000,51790,3366350000,61.2,62.4,61.0
18/05/2018,21.73,60.8,0.2(0.33 %),979930,58656000000,0,0,60.6,61.0,58.8
17/05/2018,21.66,60.6,0.1(0.17 %),719700,43743000000,0,0,60.4,61.4,60.4
16/05/2018,21.62,60.5,-0.9(-1.47 %),672930,40935000000,300000,19680000000,61.0,61.4,60.5
15/05/2018,21.94,61.4,-0.2(-0.32 %),910810,55980000000,27089,1785165100,62.0,62.0,61.0
14/05/2018,22.01,61.6,2.1(3.53 %),2012550,122629000000,107470,6835092000,60.1,61.7,59.6
11/05/2018,21.26,59.5,1.2(2.06 %),1169610,68861000000,0,0,58.0,59.5,58.0
10/05/2018,20.83,58.3,-0.1(-0.17 %),1546130,90789000000,0,0,58.4,59.4,58.0
09/05/2018,20.87,58.4,-0.6(-1.02 %),1004740,58942000000,116055,7152854900,58.6,59.1,58.1
08/05/2018,21.08,59.0,-0.6(-1.01 %),1114210,65904000000,908000,54876200000,59.2,59.6,58.8
07/05/2018,21.3,59.6,0.8(1.36 %),878040,51850000000,0,0,58.8,59.6,58.6
04/05/2018,21.01,58.8,0.8(1.38 %),1171180,68652000000,109554,6792348000,58.5,59.0,58.2
03/05/2018,20.73,58.0,1(1.75 %),2162850,122965000000,2543000,154657500000,56.8,58.0,55.7
02/05/2018,20.37,57.0,0(0.00 %),1370180,78688000000,0,0,57.0,58.0,56.8
27/04/2018,20.37,57.0,2(3.64 %),1597710,89772000000,24630,1448244000,55.0,57.4,54.9
26/04/2018,19.65,55.0,-1.4(-2.48 %),2031810,114319000000,902800,54438840000,56.9,57.7,55.0
24/04/2018,20.15,56.4,-1.6(-2.76 %),1850860,106251000000,0,0,57.4,58.5,56.1
23/04/2018,20.73,58.0,-3.3(-5.38 %),1461440,87388000000,1503074,88101347000,61.3,61.7,57.2
20/04/2018,21.91,61.3,0.6(0.99 %),972550,59339000000,127100,8248790000,61.0,61.5,60.3
19/04/2018,21.69,60.7,-1.3(-2.10 %),2377390,145381000000,0,0,62.0,62.1,60.7
18/04/2018,22.16,62.0,0(0.00 %),1247240,77845000000,180000,11934000000,62.3,62.9,61.9
17/04/2018,22.16,62.0,0.9(1.47 %),1105060,67906000000,819130,46608497000,61.5,62.0,60.9
16/04/2018,21.83,61.1,-0.9(-1.45 %),1181050,72484000000,0,0,62.0,62.4,60.9
13/04/2018,22.16,62.0,-1.6(-2.52 %),2146710,134418000000,200000,13600000000,63.9,63.9,62.0
12/04/2018,22.73,63.6,0.6(0.95 %),1321110,83240000000,0,0,63.0,63.6,62.1
11/04/2018,22.51,63.0,-1.4(-2.17 %),3296390,211332000000,725000,49952500000,64.8,65.4,63.0
10/04/2018,23.01,64.4,1(1.58 %),4490010,288889000000,298500,20201250000,63.6,65.2,63.5
09/04/2018,22.66,63.4,0.7(1.12 %),1502210,94944000000,0,0,62.6,63.6,62.6
06/04/2018,22.41,62.7,-0.3(-0.48 %),3614250,229879000000,170000,11458000000,64.2,64.3,62.7
05/04/2018,22.51,63.0,1.3(2.11 %),2874100,180113000000,605000,38100000000,62.0,63.7,61.5
04/04/2018,22.05,61.7,0.5(0.82 %),2297950,142974000000,0,0,62.0,62.8,61.6
03/04/2018,21.87,61.2,-0.3(-0.49 %),1140770,69756000000,570000,37506000000,61.2,61.4,60.9
02/04/2018,21.98,61.5,0.8(1.32 %),2194820,134741000000,350000,22715000000,61.5,61.7,61.0
30/03/2018,21.69,60.7,1.2(2.02 %),2434830,147494000000,5080620,323019432000,59.6,61.3,59.4
29/03/2018,21.26,59.5,0.6(1.02 %),827280,49159000000,1500000,94500000000,59.4,59.7,59.0
28/03/2018,21.05,58.9,-0.6(-1.01 %),660440,39015000000,9196500,584897400000,59.1,59.4,58.8
