Ngày,Giá điều chỉnh,Giá đóng cửa,Thay đổi,Khối lượng khớp lệnh,Giá trị khớp lệnh,KL thoả thuận,GT thoả thuận,Giá mở cửa,Giá cao nhất,Giá thấp nhất
08/05/2019,11.2,24.7,-0.2(-0.80 %),1412270,34916000000,90000,2224800000,24.7,25.05,24.45
07/05/2019,11.29,24.9,-0.3(-1.19 %),2487300,62394000000,186000,4662000000,25.5,25.55,24.8
06/05/2019,11.42,25.2,-0.7(-2.70 %),2714370,68157000000,0,0,25.5,25.5,24.95
03/05/2019,11.74,25.9,0.3(1.17 %),1073340,27674000000,0,0,25.4,25.9,25.4
02/05/2019,11.6,25.6,-0.2(-0.78 %),949610,24508000000,0,0,25.85,26.05,25.6
26/04/2019,11.7,25.8,0.3(1.18 %),1668760,42722000000,290000,7424000000,25.6,25.8,25.35
25/04/2019,11.56,25.5,-0.2(-0.78 %),1250190,31902000000,24530,625760300,25.7,25.7,25.4
24/04/2019,11.65,25.7,0.55(2.19 %),767360,19626000000,200000,5114000000,25.4,25.75,25.3
23/04/2019,11.4,25.15,-0.05(-0.20 %),1678660,42398000000,0,0,25.2,25.35,25.05
22/04/2019,11.42,25.2,-0.8(-3.08 %),2123060,53787000000,0,0,25.7,25.95,25.0
19/04/2019,11.79,26.0,0(0.00 %),730360,19039000000,0,0,26.35,26.4,25.95
18/04/2019,11.79,26.0,-0.55(-2.07 %),1877990,49022000000,24000,626160000,26.5,26.6,25.85
17/04/2019,12.04,26.55,-0.2(-0.75 %),1175220,31431000000,200000,5348000000,26.75,27.0,26.5
16/04/2019,12.13,26.75,-0.25(-0.93 %),1117270,29845000000,0,0,26.95,26.95,26.6
12/04/2019,12.24,27.0,-0.25(-0.92 %),821470,22275000000,49060,1330016600,27.25,27.25,27.0
11/04/2019,12.35,27.25,-0.2(-0.73 %),644980,17643000000,558800,15311120000,27.5,27.6,27.25
10/04/2019,12.44,27.45,-0.55(-1.96 %),815830,22452000000,0,0,27.5,27.9,27.4
09/04/2019,12.69,28.0,0.2(0.72 %),1916970,53558000000,374740,10466488200,27.9,28.05,27.8
08/04/2019,12.6,27.8,0.3(1.09 %),1140070,31596000000,758260,21018652400,27.55,27.8,27.5
05/04/2019,12.47,27.5,0.2(0.73 %),682690,18737000000,0,0,27.3,27.55,27.3
04/04/2019,12.38,27.3,-0.05(-0.18 %),722050,19813000000,23800,652834000,27.3,27.65,27.3
03/04/2019,12.4,27.35,-0.35(-1.26 %),504110,13830000000,49080,1346264400,27.5,27.6,27.35
02/04/2019,12.56,27.7,0(0.00 %),611580,16949000000,0,0,28.0,28.05,27.4
01/04/2019,12.56,27.7,0.5(1.84 %),1008960,27802000000,0,0,27.4,27.8,27.25
29/03/2019,12.33,27.2,0.15(0.55 %),1415600,38479000000,355800,9857300000,27.3,27.35,27.05
28/03/2019,12.26,27.05,-0.05(-0.18 %),627460,17009000000,0,0,27.1,27.2,26.95
27/03/2019,12.28,27.1,0(0.00 %),789100,21494000000,35000,883750000,27.5,27.5,27.05
26/03/2019,12.28,27.1,0.3(1.12 %),658870,17842000000,303800,8354500000,27.1,27.3,26.95
25/03/2019,12.15,26.8,-0.7(-2.55 %),1384910,37132000000,0,0,26.8,27.1,26.6
22/03/2019,12.47,27.5,0.2(0.73 %),1225180,33828000000,0,0,27.6,27.95,27.4
21/03/2019,12.38,27.3,-1.25(-4.38 %),1717850,48276000000,49000,1376900000,28.55,28.6,27.3
20/03/2019,12.94,28.55,-0.35(-1.21 %),1405780,40155000000,98160,2803449600,28.9,28.9,28.25
19/03/2019,13.1,28.9,-0.3(-1.03 %),1181940,34503000000,0,0,29.3,29.4,28.9
18/03/2019,13.24,29.2,-0.3(-1.02 %),1496440,43841000000,835000,24448650000,29.55,29.55,29.05
15/03/2019,13.37,29.5,0.05(0.17 %),1536660,45185000000,0,0,29.5,29.5,29.15
14/03/2019,13.35,29.45,0.05(0.17 %),1134420,33416000000,0,0,29.5,29.6,29.15
13/03/2019,13.33,29.4,0.6(2.08 %),2652480,77441000000,0,0,28.9,29.45,28.9
12/03/2019,13.06,28.8,0.2(0.70 %),1009700,28916000000,1190000,34057800000,28.9,28.9,28.4
11/03/2019,12.96,28.6,0.15(0.53 %),1189010,33828000000,0,0,28.45,28.6,28.25
08/03/2019,12.9,28.45,-0.3(-1.04 %),1704440,48686000000,0,0,28.5,28.7,28.4
07/03/2019,13.03,28.75,-0.05(-0.17 %),1901510,54842000000,0,0,28.55,29.05,28.55
06/03/2019,13.06,28.8,0(0.00 %),902140,25915000000,0,0,29.0,29.0,28.55
05/03/2019,13.06,28.8,-0.1(-0.35 %),1955980,56472000000,0,0,28.8,29.1,28.5
04/03/2019,13.1,28.9,0.7(2.48 %),2304530,66046000000,1075000,30315000000,28.3,28.95,28.3
01/03/2019,12.78,28.2,0.3(1.08 %),1042520,29249000000,0,0,27.9,28.2,27.9
28/02/2019,12.65,27.9,-0.35(-1.24 %),2286310,64160000000,170000,4766800000,28.2,28.5,27.75
27/02/2019,12.81,28.25,-0.25(-0.88 %),1240270,35189000000,0,0,28.5,28.6,28.25
26/02/2019,12.92,28.5,-0.1(-0.35 %),2864370,81359000000,0,0,28.3,28.7,28.15
25/02/2019,12.96,28.6,0.35(1.24 %),3266350,93418000000,60000,1812000000,28.5,28.8,28.45
22/02/2019,12.81,28.25,0.35(1.25 %),3132140,88119000000,0,0,28.0,28.3,27.7
21/02/2019,12.65,27.9,0.4(1.45 %),2871900,79736000000,0,0,27.55,27.9,27.5
20/02/2019,12.47,27.5,0.25(0.92 %),2300940,63219000000,0,0,27.25,27.6,27.25
19/02/2019,12.35,27.25,0.15(0.55 %),3414120,93370000000,0,0,27.1,27.65,27.1
18/02/2019,12.28,27.1,0.25(0.93 %),1754600,47494000000,0,0,27.15,27.25,26.95
15/02/2019,12.17,26.85,-0.25(-0.92 %),1828720,49184000000,0,0,27.0,27.15,26.75
14/02/2019,12.28,27.1,-0.1(-0.37 %),1420580,38617000000,200000,5438000000,27.1,27.3,27.05
13/02/2019,12.33,27.2,0.05(0.18 %),2327970,63550000000,426790,11638563300,27.25,27.5,27.15
12/02/2019,12.31,27.15,0.25(0.93 %),3517680,95477000000,0,0,26.9,27.5,26.8
11/02/2019,12.19,26.9,0.8(3.07 %),1946520,51666000000,0,0,26.3,26.9,26.2
01/02/2019,11.83,26.1,0(0.00 %),985310,25725000000,0,0,25.9,26.2,25.9
31/01/2019,11.83,26.1,0.1(0.38 %),1569170,41105000000,520000,13604120000,26.1,26.5,25.85
30/01/2019,11.79,26.0,-0.2(-0.76 %),971710,25320000000,500000,13025000000,26.2,26.2,26.0
29/01/2019,11.88,26.2,0.15(0.58 %),1011500,26331000000,309700,8063748000,26.15,26.2,25.85
28/01/2019,11.81,26.05,-0.15(-0.57 %),1266510,33137000000,0,0,26.2,26.35,25.95
25/01/2019,11.88,26.2,0.65(2.54 %),2422010,62981000000,0,0,25.55,26.3,25.55
24/01/2019,11.58,25.55,0.1(0.39 %),1224550,31421000000,0,0,25.7,25.8,25.5
23/01/2019,11.54,25.45,-0.1(-0.39 %),1188790,30329000000,0,0,25.4,25.7,25.3
22/01/2019,11.58,25.55,-0.05(-0.20 %),1156270,29746000000,0,0,25.6,25.9,25.55
21/01/2019,11.6,25.6,0.45(1.79 %),1700870,43379000000,0,0,25.15,25.9,25.15
18/01/2019,11.4,25.15,-0.05(-0.20 %),1521200,38281000000,0,0,25.2,25.35,24.9
17/01/2019,11.42,25.2,-0.55(-2.14 %),1852510,47144000000,0,0,25.75,25.8,25.15
16/01/2019,11.67,25.75,-0.25(-0.96 %),1467160,37982000000,22000,611600000,25.75,26.1,25.65
15/01/2019,11.79,26.0,0.2(0.78 %),995860,25803000000,0,0,25.8,26.05,25.75
14/01/2019,11.7,25.8,-0.35(-1.34 %),776770,20177000000,0,0,26.2,26.2,25.8
11/01/2019,11.85,26.15,0.6(2.35 %),1820470,47505000000,250000,6537500000,25.7,26.3,25.7
10/01/2019,11.58,25.55,-0.2(-0.78 %),1212750,31227000000,0,0,25.7,25.95,25.55
09/01/2019,11.67,25.75,0.05(0.19 %),1650530,42715000000,0,0,26.0,26.1,25.7
08/01/2019,11.65,25.7,-0.35(-1.34 %),1306960,33738000000,250000,6430000000,26.15,26.15,25.65
07/01/2019,11.81,26.05,0.05(0.19 %),735500,19364000000,0,0,26.8,26.8,26.05
04/01/2019,11.79,26.0,0(0.00 %),1232910,31887000000,0,0,26.0,26.2,25.45
03/01/2019,11.79,26.0,-0.5(-1.89 %),1672220,43539000000,0,0,26.5,26.5,25.75
02/01/2019,12.01,26.5,-0.15(-0.56 %),1216350,32346000000,0,0,26.5,26.9,26.25
28/12/2018,12.08,26.65,-0.35(-1.30 %),1071830,28725000000,347000,9363450000,27.0,27.1,26.6
27/12/2018,12.24,27.0,0.35(1.31 %),1206330,32814000000,0,0,27.2,27.45,27.0
26/12/2018,12.08,26.65,-0.2(-0.74 %),1110080,29768000000,0,0,26.8,27.1,26.6
25/12/2018,12.17,26.85,-0.15(-0.56 %),2802250,73729000000,25000,721250000,26.45,26.9,25.8
24/12/2018,12.24,27.0,-0.85(-3.05 %),2087580,57168000000,0,0,27.8,28.0,26.9
21/12/2018,12.62,27.85,-0.3(-1.07 %),1345330,37521000000,0,0,28.0,28.0,27.85
20/12/2018,12.76,28.15,0.05(0.18 %),925300,26034000000,629730,17577364900,28.05,28.5,27.95
19/12/2018,12.74,28.1,-0.1(-0.35 %),1349430,37925000000,220000,6182000000,28.45,28.45,27.9
18/12/2018,12.78,28.2,-0.35(-1.23 %),1975390,55614000000,200000,5632000000,27.8,28.55,27.8
17/12/2018,12.94,28.55,-0.75(-2.56 %),1604620,46481000000,262500,7836625000,29.1,29.25,28.55
14/12/2018,13.28,29.3,-0.4(-1.35 %),1195470,35218000000,0,0,29.4,29.65,29.3
13/12/2018,13.46,29.7,0.05(0.17 %),1923340,57387000000,35530,1059859900,29.8,30.0,29.7
12/12/2018,13.44,29.65,0.5(1.72 %),947590,27908000000,0,0,29.35,29.65,29.2
11/12/2018,13.21,29.15,-0.1(-0.34 %),850740,24848000000,0,0,29.25,29.4,29.05
10/12/2018,13.26,29.25,-0.4(-1.35 %),1061320,31122000000,0,0,29.3,29.5,29.25
07/12/2018,13.44,29.65,0.25(0.85 %),2214580,65752000000,0,0,29.5,29.9,29.5
06/12/2018,13.33,29.4,-0.1(-0.34 %),2552240,75080000000,0,0,29.4,29.6,29.3
05/12/2018,13.37,29.5,0.05(0.17 %),2978510,87005000000,45000,1417500000,29.1,29.6,29.0
04/12/2018,13.35,29.45,-0.2(-0.67 %),2144650,63273000000,0,0,29.5,29.75,29.25
03/12/2018,13.44,29.65,1.15(4.04 %),3666920,107554000000,144000,4249440000,29.1,29.65,29.0
30/11/2018,12.92,28.5,0.2(0.71 %),1080940,30659000000,0,0,28.25,28.5,28.15
29/11/2018,12.83,28.3,0.1(0.35 %),2115370,60372000000,0,0,28.5,28.75,28.25
28/11/2018,12.78,28.2,0.25(0.89 %),1561150,43580000000,0,0,27.95,28.2,27.75
27/11/2018,12.67,27.95,0.15(0.54 %),1626230,45618000000,0,0,27.95,28.2,27.8
26/11/2018,12.6,27.8,-0.1(-0.36 %),1112650,30967000000,0,0,27.7,27.95,27.7
23/11/2018,12.65,27.9,-0.75(-2.62 %),1364180,38534000000,0,0,28.65,28.65,27.9
22/11/2018,12.99,28.65,-0.25(-0.87 %),1187210,34128000000,0,0,28.9,29.0,28.55
21/11/2018,13.1,28.9,0.5(1.76 %),1622010,46089000000,25130,713943300,28.0,28.9,27.9
20/11/2018,12.87,28.4,-0.1(-0.35 %),1348260,38133000000,0,0,28.15,28.45,28.15
19/11/2018,12.92,28.5,0.8(2.89 %),2127510,60005000000,0,0,27.9,28.5,27.9
16/11/2018,12.56,27.7,0.1(0.36 %),1419440,39382000000,0,0,27.8,28.0,27.5
15/11/2018,12.51,27.6,-0.2(-0.72 %),1109230,30609000000,0,0,27.8,27.9,27.35
14/11/2018,12.6,27.8,-0.05(-0.18 %),1152590,31964000000,29000,803880000,27.85,28.2,27.35
13/11/2018,12.62,27.85,-0.45(-1.59 %),1201380,33424000000,0,0,27.5,28.15,27.5
12/11/2018,12.83,28.3,0.5(1.80 %),1881680,52349000000,0,0,27.5,28.3,27.3
09/11/2018,12.6,27.8,-0.85(-2.97 %),1537960,43407000000,0,0,28.5,28.6,27.8
08/11/2018,12.99,28.65,0.15(0.53 %),1772080,51090000000,0,0,29.0,29.0,28.65
07/11/2018,12.92,28.5,-0.1(-0.35 %),1878310,53347000000,0,0,28.6,28.75,28.05
06/11/2018,12.96,28.6,-0.3(-1.04 %),2015480,58391000000,302500,8684150000,29.1,29.2,28.6
05/11/2018,13.1,28.9,0.1(0.35 %),1836910,52582000000,590400,16712732000,28.4,29.1,28.3
02/11/2018,13.06,28.8,0.8(2.86 %),3357100,95981000000,20000,580000000,28.25,29.0,28.1
01/11/2018,12.69,28.0,-0.65(-2.27 %),2372190,67420000000,190000,5383500000,28.75,28.8,27.95
31/10/2018,12.99,28.65,1.15(4.18 %),2418880,68514000000,550000,14080000000,28.0,28.8,27.85
30/10/2018,12.47,27.5,0.1(0.36 %),1967410,54478000000,500000,13870000000,27.5,28.15,27.15
29/10/2018,12.42,27.4,-0.15(-0.54 %),1971190,53959000000,0,0,27.5,27.55,27.1
26/10/2018,12.49,27.55,-0.45(-1.61 %),2485300,69724000000,95000,2474750000,28.35,28.5,27.55
25/10/2018,12.69,28.0,-0.3(-1.06 %),4115970,113078000000,66000,1739100000,26.5,28.2,26.5
24/10/2018,12.83,28.3,-0.7(-2.41 %),4276680,122293000000,0,0,29.0,29.35,28.3
23/10/2018,13.15,29.0,-1(-3.33 %),4487910,130816000000,220000,6404200000,29.5,29.8,28.55
22/10/2018,13.6,30.0,-0.15(-0.50 %),2307270,69919000000,0,0,30.5,30.7,30.0
19/10/2018,13.67,30.15,-0.25(-0.82 %),2307550,69333000000,0,0,29.9,30.5,29.7
18/10/2018,13.78,30.4,-0.4(-1.30 %),2044470,62359000000,0,0,30.5,30.8,30.3
17/10/2018,13.96,30.8,0.45(1.48 %),2565980,78974000000,0,0,30.8,30.95,30.6
16/10/2018,13.76,30.35,0.05(0.17 %),2143320,65089000000,0,0,30.4,30.5,30.0
15/10/2018,13.74,30.3,-0.65(-2.10 %),1845760,56304000000,0,0,30.95,30.95,30.15
12/10/2018,14.03,30.95,0.6(1.98 %),4954220,150508000000,0,0,30.1,31.1,29.45
11/10/2018,13.76,30.35,-2.25(-6.90 %),9927880,303547000000,0,0,30.35,31.9,30.35
10/10/2018,14.78,32.6,-0.05(-0.15 %),2429860,79275000000,99360,3241123200,32.7,32.8,32.0
09/10/2018,14.8,32.65,0.1(0.31 %),1334060,43453000000,0,0,32.55,32.8,32.45
08/10/2018,14.76,32.55,-0.05(-0.15 %),2493570,81092000000,0,0,32.4,32.85,32.15
05/10/2018,14.78,32.6,-0.7(-2.10 %),3497780,115438000000,0,0,33.0,33.3,32.6
04/10/2018,15.1,33.3,0.95(2.94 %),3749870,122994000000,0,0,32.7,33.3,32.5
03/10/2018,14.66,33.35,0.3(0.91 %),2595250,86192000000,55000,1765500000,33.2,33.35,33.0
02/10/2018,14.53,33.05,-0.15(-0.45 %),2987970,99066000000,0,0,33.05,33.45,32.95
01/10/2018,14.6,33.2,-0.3(-0.90 %),2718800,90741000000,0,0,33.5,33.6,33.1
28/09/2018,14.73,33.5,-0.1(-0.30 %),3238680,108889000000,0,0,33.7,33.8,33.5
27/09/2018,14.77,33.6,0.6(1.82 %),4349150,145560000000,0,0,33.2,33.8,33.0
26/09/2018,14.51,33.0,0.05(0.15 %),2945320,97556000000,0,0,32.9,33.4,32.9
25/09/2018,14.49,32.95,-0.2(-0.60 %),3284420,108415000000,150000,4950000000,32.95,33.3,32.8
24/09/2018,14.58,33.15,0.25(0.76 %),3011110,99813000000,0,0,33.25,33.35,32.95
21/09/2018,14.47,32.9,0.3(0.92 %),7085490,233585000000,0,0,33.0,33.2,32.65
20/09/2018,14.33,32.6,0.35(1.09 %),4587420,148860000000,0,0,32.2,32.8,32.15
19/09/2018,14.18,32.25,0.25(0.78 %),4606830,148525000000,0,0,32.2,32.4,32.0
18/09/2018,14.07,32.0,0.7(2.24 %),3436290,108144000000,300000,8745000000,31.0,32.0,30.8
17/09/2018,13.76,31.3,-0.8(-2.49 %),2156240,68359000000,0,0,31.8,32.05,31.3
14/09/2018,14.11,32.1,0.3(0.94 %),3169020,101924000000,0,0,31.8,32.4,31.8
13/09/2018,13.98,31.8,0.1(0.32 %),2672170,85423000000,0,0,31.95,32.2,31.7
12/09/2018,13.94,31.7,-0.5(-1.55 %),4418180,141546000000,0,0,32.45,32.5,31.7
11/09/2018,14.16,32.2,0.9(2.88 %),5786190,183585000000,0,0,31.1,32.2,31.1
10/09/2018,13.76,31.3,-0.2(-0.63 %),2590800,81350000000,0,0,31.3,31.6,31.25
07/09/2018,13.85,31.5,0.6(1.94 %),3928320,122405000000,0,0,30.9,31.5,30.85
06/09/2018,13.59,30.9,0(0.00 %),2061300,63622000000,0,0,30.75,31.0,30.6
05/09/2018,13.59,30.9,0.2(0.65 %),3701410,113240000000,0,0,30.5,30.95,30.2
04/09/2018,13.5,30.7,-0.9(-2.85 %),3231530,100453000000,0,0,31.3,31.6,30.65
31/08/2018,13.89,31.6,-0.65(-2.02 %),3029690,96767000000,0,0,31.85,32.25,31.6
30/08/2018,14.18,32.25,0.35(1.10 %),4361960,139009000000,300000,9567000000,31.65,32.25,31.4
29/08/2018,14.03,31.9,0.2(0.63 %),4251020,134741000000,0,0,31.5,31.95,31.25
28/08/2018,13.94,31.7,0.85(2.76 %),7117300,224109000000,0,0,31.0,31.9,30.95
27/08/2018,13.57,30.85,0.65(2.15 %),4427800,136579000000,0,0,30.5,31.25,30.4
24/08/2018,13.28,30.2,-0.35(-1.15 %),2811160,85404000000,0,0,30.55,30.7,30.0
23/08/2018,13.43,30.55,0.35(1.16 %),2055630,62545000000,0,0,30.25,30.7,30.1
22/08/2018,13.28,30.2,-0.4(-1.31 %),2648670,80870000000,0,0,30.9,30.9,30.2
21/08/2018,13.46,30.6,1.45(4.97 %),4029440,119928000000,0,0,29.15,30.6,29.15
20/08/2018,12.82,29.15,-0.55(-1.85 %),2369080,69943000000,0,0,29.7,29.9,29.1
17/08/2018,13.06,29.7,-0.1(-0.34 %),3043490,91573000000,245000,7362250000,30.3,30.4,29.7
16/08/2018,13.1,29.8,-0.2(-0.67 %),3722080,109860000000,50000,1475500000,29.8,29.85,29.05
15/08/2018,13.19,30.0,-1(-3.23 %),3465340,105808000000,20000,636000000,31.0,31.1,29.8
14/08/2018,13.63,31.0,-0.5(-1.59 %),3465660,107745000000,253000,8526100000,31.3,31.4,30.9
13/08/2018,13.85,31.5,1.2(3.96 %),4756890,146065000000,30000,928800000,30.1,31.5,29.95
10/08/2018,13.32,30.3,0.7(2.36 %),3668530,109569000000,0,0,29.6,30.35,29.45
09/08/2018,13.02,29.6,0.05(0.17 %),4278160,128387000000,210660,6321906600,29.7,30.4,29.6
08/08/2018,12.99,29.55,0.6(2.07 %),2793790,82008000000,630650,18509577500,29.15,29.6,29.0
07/08/2018,12.73,28.95,0.35(1.22 %),2260180,65295000000,0,0,28.5,29.15,28.4
06/08/2018,12.58,28.6,-0.45(-1.55 %),2069160,59652000000,300000,8661000000,28.9,29.2,28.4
03/08/2018,12.77,29.05,-0.3(-1.02 %),2786470,81795000000,345420,10189890000,29.7,29.7,28.95
02/08/2018,12.91,29.35,0.35(1.21 %),4689220,134817000000,0,0,28.6,29.35,28.3
01/08/2018,12.75,29.0,0.1(0.35 %),5047960,147971000000,20000,583000000,28.9,29.9,28.8
31/07/2018,12.71,28.9,0.3(1.05 %),7063700,203869000000,0,0,28.6,29.2,28.2
30/07/2018,12.58,28.6,0.7(2.51 %),3994720,112806000000,0,0,28.1,28.6,27.9
27/07/2018,12.27,27.9,0.2(0.72 %),2850300,79799000000,0,0,27.9,28.3,27.65
26/07/2018,12.18,27.7,1.2(4.53 %),3738410,99983000000,0,0,26.5,27.7,26.3
25/07/2018,11.65,26.5,-0.9(-3.28 %),2881830,78368000000,0,0,27.4,27.8,26.5
24/07/2018,12.05,27.4,-0.75(-2.66 %),2972580,82384000000,0,0,28.15,28.2,27.15
23/07/2018,12.38,28.15,-1(-3.43 %),4456950,128015000000,0,0,28.15,29.2,28.15
20/07/2018,12.82,29.15,0.25(0.87 %),4836970,138115000000,0,0,29.15,29.15,28.05
19/07/2018,12.71,28.9,-0.3(-1.03 %),3803880,110468000000,0,0,29.0,29.4,28.7
18/07/2018,12.84,29.2,1.4(5.04 %),5804510,165317000000,400000,11280000000,28.2,29.25,28.05
17/07/2018,12.22,27.8,0.5(1.83 %),3557820,97174000000,0,0,27.0,27.9,26.75
16/07/2018,12.0,27.3,-0.15(-0.55 %),2512090,69060000000,0,0,27.5,27.85,27.05
13/07/2018,12.07,27.45,1.35(5.17 %),3549250,96020000000,0,0,26.8,27.5,26.2
12/07/2018,11.48,26.1,0.1(0.38 %),2497850,65903000000,0,0,26.1,27.05,25.8
11/07/2018,11.43,26.0,-1.65(-5.97 %),5866130,153766000000,0,0,26.55,26.85,25.8
10/07/2018,12.16,27.65,-0.15(-0.54 %),2492760,69724000000,0,0,27.8,28.35,27.6
09/07/2018,12.22,27.8,-0.8(-2.80 %),3251740,92605000000,0,0,28.65,29.0,27.6
06/07/2018,12.58,28.6,1.75(6.52 %),7565200,210700000000,296060,8245271000,26.85,28.7,26.3
05/07/2018,11.81,26.85,-0.4(-1.47 %),3160930,83367000000,0,0,27.0,27.35,25.6
04/07/2018,11.98,27.25,1.45(5.62 %),4230790,111700000000,253000,6072000000,26.0,27.3,25.2
03/07/2018,11.34,25.8,-1.7(-6.18 %),6402640,169906000000,0,0,27.7,27.85,25.8
02/07/2018,12.09,27.5,-1(-3.51 %),7545540,204333000000,0,0,28.0,28.4,26.6
29/06/2018,12.53,28.5,0(0.00 %),2276350,65153000000,0,0,28.6,29.2,28.2
28/06/2018,12.53,28.5,-1.2(-4.04 %),5743020,166505000000,30000,840000000,29.3,29.8,28.5
27/06/2018,13.06,29.7,-1.7(-5.41 %),3300080,101137000000,0,0,31.4,31.7,29.7
26/06/2018,13.81,31.4,-0.25(-0.79 %),1802400,56207000000,0,0,31.0,31.6,30.95
25/06/2018,13.92,31.65,0.05(0.16 %),2553490,81626000000,0,0,32.2,32.2,31.6
22/06/2018,13.89,31.6,0.7(2.27 %),3531350,109430000000,0,0,30.3,31.7,30.1
21/06/2018,13.59,30.9,-0.6(-1.90 %),3112150,96207000000,0,0,31.05,31.3,30.5
20/06/2018,13.85,31.5,0.5(1.61 %),3487980,109105000000,0,0,31.05,31.9,30.4
19/06/2018,13.63,31.0,-0.25(-0.80 %),9326040,275443000000,30000,1002000000,30.1,31.0,29.1
18/06/2018,13.74,31.25,-2.25(-6.72 %),6435560,205169000000,0,0,33.0,33.5,31.2
15/06/2018,14.73,33.5,0.9(2.76 %),3949840,130232000000,0,0,32.5,33.5,32.1
14/06/2018,14.33,32.6,-1.35(-3.98 %),4628600,154467000000,0,0,33.95,34.3,32.6
13/06/2018,14.93,33.95,0.35(1.04 %),3136880,105719000000,0,0,33.7,34.0,33.4
12/06/2018,14.77,33.6,-0.45(-1.32 %),7677610,256737000000,0,0,33.7,34.1,32.5
11/06/2018,14.97,34.05,0.05(0.15 %),4555630,156369000000,0,0,33.45,34.9,33.4
08/06/2018,14.95,34.0,0.65(1.95 %),4475060,150093000000,0,0,33.2,34.0,33.0
07/06/2018,14.66,33.35,-0.55(-1.62 %),5372030,180984000000,0,0,34.0,34.05,33.3
06/06/2018,14.91,33.9,0.4(1.19 %),4421630,148776000000,0,0,33.1,34.0,32.8
05/06/2018,14.73,33.5,0.1(0.30 %),6196020,205148000000,30000,1002000000,33.2,33.55,32.65
04/06/2018,14.69,33.4,1.05(3.25 %),5630880,184643000000,500000,16395000000,32.3,33.7,31.6
01/06/2018,14.22,32.35,0.35(1.09 %),9046480,292733000000,28000,834400000,32.0,32.9,31.8
31/05/2018,14.07,32.0,2.05(6.84 %),8063970,250213000000,0,0,29.9,32.0,29.6
30/05/2018,13.17,29.95,0.55(1.87 %),5761840,172896000000,0,0,29.2,30.5,29.2
29/05/2018,12.93,29.4,1.9(6.91 %),5068460,146040000000,80000,2048000000,28.5,29.4,27.8
28/05/2018,12.09,27.5,-2(-6.78 %),9055430,255955000000,0,0,29.5,29.5,27.45
25/05/2018,12.97,29.5,-0.95(-3.12 %),4587060,140318000000,0,0,30.45,31.15,29.5
24/05/2018,13.39,30.45,-0.75(-2.40 %),2976910,91772000000,890000,27348400000,31.0,31.45,30.35
23/05/2018,13.72,31.2,1.15(3.83 %),6944590,211691000000,0,0,30.0,31.2,29.8
22/05/2018,13.21,30.05,-1.95(-6.09 %),7843100,239384000000,374000,11968000000,31.0,32.2,29.8
21/05/2018,14.07,32.0,-1(-3.03 %),3716910,121294000000,1000000,32630000000,33.3,33.5,32.0
18/05/2018,14.51,33.0,-0.6(-1.79 %),4498370,148200000000,0,0,34.0,34.15,32.0
17/05/2018,14.77,33.6,-0.9(-2.61 %),4449330,151698000000,0,0,34.6,34.9,33.6
16/05/2018,15.17,34.5,-1(-2.82 %),3220940,112408000000,0,0,35.1,35.5,34.2
15/05/2018,15.61,35.5,0.5(1.43 %),3927810,139611000000,0,0,35.3,35.95,35.1
14/05/2018,15.39,35.0,0.4(1.16 %),3544440,123797000000,0,0,35.0,35.4,34.4
11/05/2018,15.21,34.6,0.3(0.87 %),5007300,170499000000,63780,2172984600,34.0,34.6,33.3
10/05/2018,15.08,34.3,-1.5(-4.19 %),3909990,136741000000,600000,20982000000,35.5,35.75,34.0
09/05/2018,15.74,35.8,0(0.00 %),3990570,142897000000,550000,19690000000,35.7,36.2,35.4
08/05/2018,15.74,35.8,-0.6(-1.65 %),3875690,140824000000,13265760,481955060800,36.0,36.8,35.8
07/05/2018,16.01,36.4,2.15(6.28 %),3820060,134867000000,0,0,34.9,36.55,34.0
04/05/2018,15.06,34.25,-0.75(-2.14 %),2624670,91311000000,0,0,35.5,35.6,34.1
03/05/2018,15.39,35.0,0.2(0.57 %),5248480,178977000000,220000,7502000000,34.3,35.4,32.7
02/05/2018,15.3,34.8,-1.2(-3.33 %),3753890,133733000000,0,0,34.8,36.45,34.7
27/04/2018,15.83,36.0,1.2(3.45 %),5390690,192197000000,0,0,34.3,36.7,34.3
26/04/2018,15.3,34.8,-2.6(-6.95 %),10854440,383959000000,94000,3760000000,37.4,37.45,34.8
24/04/2018,16.45,37.4,-1.7(-4.35 %),4821750,185537000000,165000,6451500000,39.0,39.2,37.4
23/04/2018,17.19,39.1,-2.9(-6.90 %),5811840,234291000000,930000,37265100000,39.1,42.1,39.1
20/04/2018,18.47,42.0,1.4(3.45 %),4445130,182772000000,0,0,40.6,42.0,40.05
19/04/2018,17.85,40.6,-0.9(-2.17 %),5077900,208021000000,584540,23942758400,41.0,41.6,40.45
18/04/2018,18.25,41.5,-0.5(-1.19 %),3774190,158644000000,0,0,42.2,42.5,41.5
17/04/2018,18.47,42.0,0.6(1.45 %),2444350,101576000000,505460,19485483000,41.5,42.0,40.9
16/04/2018,18.2,41.4,0.1(0.24 %),3355220,139334000000,20000,826000000,41.1,42.2,40.1
13/04/2018,18.16,41.3,-0.7(-1.67 %),3210960,133976000000,0,0,42.5,42.5,41.1
12/04/2018,18.47,42.0,0.2(0.48 %),6199070,259608000000,0,0,41.5,42.45,40.8
11/04/2018,18.38,41.8,-1.7(-3.91 %),8254090,351542000000,0,0,43.6,43.7,41.7
